,digraph,inter-key,uut,ddt
4169,il,168,320,296
4170,la,0,128,152
4171,ay,48,192,176
4172,ym,200,320,344
4173,me,-31,81,89
4174,ed,231,391,343
4175,do,-64,88,96
4176,ow,-40,56,112
4177,wn,40,208,136
4178,nt,200,304,368
4179,to,-32,72,72
4180,os,192,337,296
4181,sl,0,151,145
4182,le,0,64,151
4183,ep,296,472,360
4184,ep,96,272,200
4185,pa,256,616,432
4186,ai,488,648,848
4187,ip,336,456,496
4188,pr,8,200,128
4189,ra,-56,104,136
4190,ay,40,176,200
4191,yt,96,272,232
4192,th,-96,32,80
4193,he,-104,24,24
4194,el,608,712,736
4195,lo,112,248,216
4196,or,-32,96,104
4197,rd,112,232,240
4198,dm,392,520,512
4199,my,136,264,264
4200,ys,216,408,344
4201,so,-88,80,104
4202,ou,-24,168,144
4203,ul,104,264,296
4204,lt,0,88,160
4205,to,240,352,328
4206,to,-72,40,64
4207,ok,1192,1328,1304
4208,ke,-72,0,64
4209,ep,214,368,286
4210,ep,0,154,110
4211,pi,1217,1353,1371
4212,ip,192,288,328
4213,pl,104,208,200
4214,le,-40,48,64
4215,ed,416,495,504
4216,dg,265,417,344
4217,ge,-24,87,128
4218,ea,265,449,376
4219,al,0,63,184
4220,li,456,584,519
4221,li,280,408,376
4222,ig,16,120,144
4223,gi,145,272,249
4224,ie,600,680,727
4225,eg,200,314,280
4226,gi,70,214,184
4227,in,-23,128,121
4228,na,560,688,711
4229,an,40,112,168
4230,nc,120,240,192
4231,ce,88,168,208
4232,et,168,289,248
4233,to,-49,131,72
4234,ot,76,276,256
4235,th,-128,16,72
4236,he,-56,80,88
4237,ef,512,648,648
4238,fl,0,153,136
4239,la,-48,128,105
4240,af,375,471,551
4241,fo,176,328,272
4242,fg,1136,848,1216
4243,og,1120,1240,240
4244,go,512,632,632
4245,ot,-32,32,88
4246,th,144,280,208
4247,th,-112,24,40
4248,he,-56,41,80
4249,ef,1567,1647,1664
4250,ft,160,320,240
4251,th,-96,40,64
4252,he,-88,24,48
4253,eu,776,888,888
4254,us,232,376,344
4255,sa,1424,1560,1568
4256,an,0,152,136
4257,nd,-40,48,112
4258,dt,344,448,432
4259,to,0,112,104
4260,ot,32,216,144
4261,th,-104,24,80
4262,he,-80,24,48
4263,er,144,328,248
4264,re,-72,32,112
4265,ep,88,200,192
4266,pu,513,625,625
4267,ub,280,408,392
4268,bl,128,248,256
4269,li,88,200,208
4270,ic,24,152,136
4271,cf,216,384,344
4272,fo,0,191,168
4273,or,1,105,192
4274,rw,232,360,336
4275,wh,0,183,128
4276,hi,161,448,344
4277,ih,-55,121,232
4278,hc,0,143,176
4279,ch,1328,1424,1471
4280,ch,-40,56,96
4281,hi,296,416,392
4282,it,-24,80,96
4283,ts,232,393,336
4284,st,183,343,344
4285,ta,1,152,161
4286,an,56,184,207
4287,nd,64,144,192
4288,ds,160,232,240
4289,so,1097,1232,1169
4290,on,-88,72,47
4291,ne,-40,56,120
4292,en,240,369,336
4293,na,-73,111,56
4294,at,-32,80,152
4295,ti,0,160,112
4296,io,-112,40,48
4297,on,-80,88,72
4298,nu,520,608,688
4299,un,104,200,192
4300,nd,8,88,104
4301,de,104,232,184
4302,er,-48,80,80
4303,rg,664,752,792
4304,go,88,200,176
4305,od,24,120,136
4306,dw,264,360,360
4307,wi,-48,112,48
4308,it,-24,48,136
4309,th,0,128,72
4310,so,257,344,344
4311,ot,1168,1265,1255
4312,to,63,127,160
4313,od,360,416,424
4314,da,56,144,112
4315,ay,72,128,160
4316,yi,544,600,600
4317,ia,281,336,337
4318,am,48,96,103
4319,mt,465,528,513
4320,ty,112,176,175
4321,yp,376,464,440
4322,pi,161,216,249
4323,in,160,224,215
4324,ng,160,208,224
4325,ga,320,384,368
4326,ag,48,112,112
4327,ga,24,136,88
4328,ai,408,480,520
4329,in,136,208,208
4330,nt,2232,2296,2304
4331,th,112,184,176
4332,hi,112,176,184
4333,is,24,104,88
4334,sw,225,337,305
4335,wi,128,200,240
4336,il,160,216,232
4337,lg,568,632,624
4338,lg,408,472,472
4339,gi,152,224,216
4340,iv,168,240,240
4341,ve,1,72,73
4342,ea,272,392,343
4343,an,-8,72,112
4344,no,184,280,264
4345,ot,256,320,352
4346,th,112,184,176
4347,he,64,120,136
4348,er,184,248,240
4349,rs,416,496,480
4350,sa,112,236,192
4351,am,60,132,184
4352,mp,152,216,224
4353,pl,128,184,192
4354,le,48,128,104
4355,et,320,408,400
4356,to,48,112,136
4357,oj,400,480,464
4358,jo,136,192,216
4359,os,200,312,256
4360,se,128,200,240
4361,ep,104,176,176
4362,ph,392,464,464
4363,ha,289,392,361
4364,ab,40,104,143
4365,bo,368,447,432
4366,ou,265,345,344
4367,ut,160,223,240
4368,tm,496,584,559
4369,my,225,296,313
4370,yw,1072,1160,1143
4371,wr,217,296,305
4372,ri,208,289,287
4373,it,159,231,240
4374,ti,160,232,232
4375,in,161,256,233
4376,ng,128,200,223
4377,ga,1113,1208,1185
4378,an,56,120,151
4379,nd,64,136,128
4380,dw,312,416,384
4381,wi,120,192,224
4382,il,128,192,200
4383,la,432,528,496
4384,la,280,376,336
4385,al,40,121,136
4386,ls,79,159,160
4387,so,16,88,96
4388,oh,1328,1392,1400
4389,he,104,192,168
4390,el,200,280,288
4391,lp,120,184,200
4392,ph,825,889,889
4393,hi,112,184,176
4394,im,137,184,209
4395,mi,336,408,383
4396,in,136,176,208
4397,nh,408,472,448
4398,hi,112,184,176
4399,is,56,128,128
4400,sp,344,416,416
4401,pr,384,456,456
4402,ro,128,176,200
4403,oj,288,360,336
4404,je,56,128,128
4405,ec,168,240,240
4406,ct,144,216,216
4407,ti,3760,3816,3832
4408,iw,293,384,349
4409,wi,87,160,178
4410,il,136,183,209
4411,li,712,784,759
4412,li,560,632,624
4413,li,120,192,200
4414,ik,104,160,176
4415,ke,1,56,57
4416,eh,392,456,447
4417,hi,128,192,192
4418,im,152,208,216
4419,mt,960,1040,1016
4420,to,88,144,168
4421,op,440,472,496
4422,pu,272,336,304
4423,ub,176,240,240
4424,bl,264,352,328
4425,li,136,200,224
4426,is,96,192,160
4427,sh,128,200,224
4428,hs,568,648,640
4429,so,64,136,144
4430,om,128,200,200
4431,me,32,112,104
4432,et,160,216,240
4433,th,120,184,176
4434,hi,136,192,200
4435,in,160,224,216
4436,ng,120,184,184
4437,go,1401,1449,1465
4438,go,945,993,1009
4439,od,376,472,424
4440,od,192,288,280
4441,do,1120,1200,1216
4442,on,160,224,240
4443,nt,1680,1752,1744
4444,th,104,192,176
4445,hi,120,176,208
4446,is,40,104,96
4447,st,544,648,608
4448,to,64,128,168
4449,op,112,184,176
4450,pi,136,200,208
4451,ic,992,1056,1056
4452,ci,2000,2072,2064
4453,ik,359,431,431
4454,kn,89,160,161
4455,no,152,216,223
4456,ow,744,808,808
4457,wt,361,424,425
4458,th,96,185,159
4459,ha,63,135,152
4460,at,112,178,184
4461,th,870,942,936
4462,he,152,232,224
4463,ms,640,776,768
4464,su,56,152,192
4465,ue,472,624,568
4466,en,168,304,320
4467,nc,40,160,176
4468,co,48,168,168
4469,ou,384,512,504
4470,ur,96,240,224
4471,ra,24,160,168
4472,ag,112,272,248
4473,ge,-40,88,120
4474,es,96,272,224
4475,st,712,824,888
4476,st,216,328,352
4477,tu,80,184,192
4478,ud,200,288,304
4479,de,80,208,168
4480,en,0,120,128
4481,nt,-32,64,88
4482,ts,72,192,168
4483,st,216,352,336
4484,to,0,87,136
4485,ot,337,489,424
4486,ta,0,128,152
4487,ak,0,96,128
4488,ke,0,151,96
4489,eh,209,337,360
4490,ho,95,191,223
4491,on,128,224,224
4492,no,33,120,129
4493,or,104,224,191
4494,rs,96,184,216
4495,sa,1608,1704,1696
4496,ad,2720,2872,2784
4497,ad,1368,1520,1520
4498,ad,152,304,288
4499,dv,936,1128,1088
4500,va,32,192,224
4501,an,48,136,208
4502,nc,16,168,104
4503,ce,-16,88,136
4504,ed,105,256,209
4505,dl,512,592,663
4506,la,80,144,160
4507,ac,40,160,104
4508,ce,32,144,152
4509,em,48,144,160
4510,me,0,112,96
4511,en,16,112,128
4512,nt,-32,72,64
4513,ta,200,320,304
4514,an,-8,104,112
4515,nd,224,392,336
4516,di,248,376,416
4517,in,0,112,128
4518,nt,40,128,152
4519,te,48,184,136
4520,er,-40,112,96
4521,rn,128,256,280
4522,na,40,176,168
4523,at,112,224,248
4524,ti,0,192,112
4525,io,-24,104,168
4526,on,40,192,168
4527,na,32,168,184
4528,al,-8,64,128
4529,lb,480,624,552
4530,ba,-24,112,120
4531,ac,268,352,404
4532,ca,520,640,604
4533,ca,328,448,440
4534,al,312,376,432
4535,la,600,712,664
4536,au,87,207,199
4537,ur,217,424,337
4538,re,-56,136,151
4539,ea,129,273,321
4540,at,111,215,255
4541,te,-16,112,88
4542,ec,344,496,472
4543,co,1,112,153
4544,ou,25,145,136
4545,ur,103,240,223
4546,re,79,207,216
4547,es,208,345,336
4548,sw,777,912,914
4549,wh,24,137,159
4550,he,47,175,160
4551,en,168,328,296
4552,np,208,296,368
4553,po,112,201,200
4554,os,136,191,225
4555,si,184,256,239
4556,si,24,96,120
4557,ib,416,568,488
4558,be,2214,2344,2366
4559,en,-24,80,106
4560,np,296,368,400
4561,po,136,232,208
4562,os,112,176,208
4563,si,216,304,280
4564,si,64,152,160
4565,ib,72,144,160
4566,bl,40,112,112
4567,le,136,240,208
4568,ei,2168,2256,2272
4569,it,64,192,152
4570,ti,352,464,480
4571,is,0,128,112
4572,sp,504,568,632
4573,pr,128,296,192
4574,re,-56,72,112
4575,ef,168,320,296
4576,fe,88,232,240
4577,er,152,296,296
4578,ra,40,160,184
4579,ab,200,320,320
4580,bl,88,168,208
4581,le,32,168,112
4582,ef,152,264,288
4583,fo,16,104,128
4584,or,0,128,88
4585,rs,176,304,304
4586,su,40,120,168
4587,ut,560,679,640
4588,tu,16,96,135
4589,ue,65,193,145
4590,en,0,79,128
4591,nt,81,177,160
4592,td,248,335,344
4593,ds,968,1120,1055
4594,sd,2369,2474,2521
4595,sd,1200,1305,1321
4596,de,79,191,184
4597,en,1,120,113
4598,nt,-32,72,87
4599,ts,144,288,248
4600,st,568,712,712
4601,to,-24,57,120
4602,of,753,863,834
4603,fi,48,120,158
4604,il,168,218,240
4605,lc,430,526,480
4606,lc,272,368,328
4607,co,-56,32,40
4608,ou,24,88,112
4609,ur,104,216,168
4610,rs,409,552,521
4611,sc,696,872,839
4612,sc,96,272,232
4613,ch,-40,80,136
4614,he,32,144,152
4615,ed,144,280,256
4616,du,1,72,137
4617,ul,104,200,175
4618,le,32,152,128
4619,es,88,208,208
4620,sw,209,352,329
4621,wi,-16,64,127
4622,it,40,136,120
4623,th,1,80,97
4624,ha,200,352,279
4625,am,232,360,384
4626,ma,0,128,128
4627,aj,120,225,248
4628,jo,119,215,224
4629,or,120,248,216
4630,ri,72,184,200
4631,it,40,168,152
4632,ty,-24,88,104
4633,yo,208,288,320
4634,of,0,144,80
4635,fc,288,408,432
4636,co,0,80,120
4637,or,88,224,168
4638,re,-24,160,112
4639,ea,240,360,424
4640,ac,288,432,408
4641,ca,40,152,184
4642,ad,112,200,224
4643,de,96,208,184
4644,em,40,152,152
4645,mi,64,176,176
4646,ic,40,144,152
4647,co,856,976,960
4648,co,209,329,320
4649,ou,24,120,144
4650,ur,88,224,184
4651,rs,200,319,336
4652,se,107,241,226
4653,es,200,335,334
4654,se,321,481,456
4655,ea,0,119,160
4656,ac,72,208,191
4657,ch,24,145,160
4658,lo,152,232,224
4659,ow,648,792,728
4660,wa,616,728,760
4661,ab,240,344,352
4662,bu,56,120,160
4663,un,144,200,208
4664,nd,96,168,152
4665,da,104,200,176
4666,an,24,88,120
4667,nc,72,160,136
4668,ce,104,200,192
4669,em,184,240,280
4670,mi,88,176,144
4671,ir,192,312,280
4672,rn,0,48,120
4673,na,104,232,152
4674,as,496,608,624
4675,sm,568,648,680
4676,mi,72,144,152
4677,ic,304,392,376
4678,cr,112,191,200
4679,ro,57,128,136
4680,or,361,489,432
4681,rn,112,175,240
4682,na,81,224,144
4683,as,256,344,399
4684,se,72,152,160
4685,eq,104,232,184
4686,qu,40,104,168
4687,ue,464,568,528
4688,en,56,120,160
4689,nc,72,184,136
4690,ci,1,40,113
4691,in,88,160,127
4692,ng,48,128,120
4693,ga,129,225,209
4694,al,23,87,119
4695,ls,72,176,136
4696,so,16,72,120
4697,op,208,280,264
4698,pr,64,185,136
4699,ro,0,55,121
4700,ov,120,240,175
4701,vi,-24,40,96
4702,id,72,160,136
4703,de,88,184,176
4704,es,104,232,200
4705,st,96,176,224
4706,th,33,89,113
4707,he,23,120,79
4708,eo,175,240,272
4709,op,135,191,200
4710,po,360,432,416
4711,po,200,272,280
4712,or,600,696,672
4713,rt,152,224,248
4714,tu,184,248,256
4715,un,128,192,192
4716,ni,96,168,160
4717,it,104,184,176
4718,ty,48,112,128
4719,yt,489,553,553
4720,to,80,160,144
4721,oi,216,296,296
4722,id,72,152,152
4723,de,88,200,168
4724,en,16,88,128
4725,nt,80,168,152
4726,ti,48,112,136
4727,if,112,192,176
4728,fy,80,144,160
4729,yl,240,312,304
4730,lo,88,152,160
4731,ow,104,192,168
4732,w0,64,112,152
4733,0a,2736,2840,2784
4734,ab,832,904,936
4735,bu,64,128,136
4736,un,120,176,184
4737,nd,80,160,136
4738,da,88,200,168
4739,an,16,80,128
4740,nc,56,136,120
4741,ce,112,168,192
4742,em,208,272,264
4743,mi,96,144,160
4744,ic,128,232,176
4745,cr,88,184,192
4746,ro,16,80,112
4747,or,168,312,232
4748,rn,0,64,144
4749,na,56,192,120
4750,as,184,296,320
4751,si,768,831,880
4752,it,304,392,367
4753,th,264,312,352
4754,ha,41,120,89
4755,as,104,208,183
4756,sb,128,184,232
4757,be,121,176,177
4758,en,312,368,367
4759,en,112,168,215
4760,nr,169,232,225
4761,re,72,177,135
4762,ep,32,111,137
4763,po,72,144,151
4764,or,48,129,120
4765,rt,111,175,192
4766,te,129,192,193
4767,ed,833,920,896
4768,dh,456,544,543
4769,ht,64,160,152
4770,th,704,760,800
4771,th,56,112,144
4772,ha,72,176,128
4773,at,320,408,424
4774,th,1352,1424,1440
4775,th,16,88,128
4776,he,0,97,72
4777,er,0,57,97
4778,re,87,207,144
4779,ei,112,200,232
4780,is,48,152,136
4781,so,440,496,544
4782,so,0,56,120
4783,om,88,168,144
4784,me,48,128,128
4785,ec,256,368,336
4786,co,16,80,128
4787,or,264,336,328
4788,re,328,424,400
4789,re,136,232,232
4790,el,168,232,264
4791,la,64,160,128
4792,at,80,160,176
4793,ti,16,104,96
4794,io,24,96,112
4795,on,96,192,168
4796,nb,152,240,248
4797,be,96,216,184
4798,et,232,344,352
4799,tw,112,208,224
4800,we,120,184,216
4801,en,232,272,296
4802,en,0,40,136
4803,nt,168,248,208
4804,th,48,112,128
4805,he,0,88,64
4806,ev,400,496,488
4807,ev,152,248,256
4808,vo,184,240,280
4809,ol,120,192,176
4810,lu,80,136,152
4811,ut,120,224,176
4812,ti,1,48,105
4813,io,72,136,119
4814,on,104,180,168
4815,na,84,188,160
4816,ar,80,152,184
4817,ry,80,144,152
4818,yc,256,360,320
4819,co,16,72,120
4820,on,88,144,144
4821,ns,128,232,184
4822,se,248,368,352
4823,er,80,160,200
4824,rv,152,224,232
4825,va,80,152,152
4826,at,72,184,144
4827,ti,0,104,112
4828,io,-16,56,88
4829,on,96,176,168
4830,no,168,240,248
4831,of,56,144,128
4832,fm,152,247,240
4833,mi,88,160,183
4834,ir,176,304,248
4835,rn,24,72,152
4836,na,64,208,112
4837,as,200,304,344
4838,sa,152,248,256
4839,an,1,64,97
4840,nd,48,153,111
4841,dt,103,215,208
4842,th,1,56,113
4843,he,48,176,103
4844,ei,24,89,152
4845,ir,79,151,144
4846,re,184,280,256
4847,ex,112,240,208
4848,xp,-23,40,105
4849,pr,97,232,160
4850,re,384,489,519
4851,es,119,183,224
4852,si,225,352,289
4853,si,40,167,129
4854,io,0,64,127
4855,on,120,192,184
4856,nl,168,224,240
4857,le,40,112,96
4858,ev,144,200,216
4859,ve,88,200,144
4860,el,49,120,161
4861,ls,80,176,151
4862,se,448,576,544
4863,ev,240,312,368
4864,vo,128,208,200
4865,ol,256,336,336
4866,lu,136,193,216
4867,ut,392,472,449
4868,ti,24,128,104
4869,io,0,64,104
4870,on,104,160,168
4871,na,80,184,136
4872,ar,688,760,792
4873,rl,1136,1256,1208
4874,ly,184,280,304
4875,yc,552,664,648
4876,co,-9,55,103
4877,on,128,200,192
4878,ns,208,304,280
4879,se,72,176,168
4880,er,40,152,144
4881,rv,144,264,256
4882,ve,80,192,200
4883,ed,112,224,224
4884,dm,192,248,304
4885,mi,88,152,144
4886,ir,136,272,200
4887,rn,-16,40,120
4888,na,64,200,120
4889,as,184,288,320
4890,sw,248,352,352
4891,we,88,208,192
4892,er,96,248,216
4893,re,104,192,256
4894,eo,216,288,304
4895,of,80,176,152
4896,ft,104,192,200
4897,te,96,160,184
4898,er,80,200,144
4899,rn,0,72,120
4900,na,184,264,256
4901,am,56,136,136
4902,mo,96,170,176
4903,on,485,549,559
4904,ng,96,160,160
4905,gt,145,224,209
4906,th,17,72,96
4907,he,49,129,104
4908,em,167,231,247
4909,mo,73,136,137
4910,os,24,104,87
4911,st,81,177,161
4912,ta,119,199,215
4913,ab,121,200,201
4914,bu,40,96,119
4915,un,536,592,592
4916,nd,128,224,184
4917,da,72,200,168
4918,an,40,96,168
4919,nt,112,208,168
4920,tm,216,280,312
4921,mi,89,160,153
4922,ir,184,320,255
4923,rn,-23,32,113
4924,na,56,200,111
4925,as,176,264,320
4926,sw,281,384,369
4927,wh,16,72,119
4928,hi,408,472,464
4929,il,721,776,785
4930,le,56,120,111
4931,ew,152,216,216
4932,ws,768,880,832
4933,so,0,48,112
4934,om,104,184,152
4935,me,40,105,120
4936,el,1608,1672,1673
4937,lo,88,152,152
4938,ow,56,144,120
4939,w0,56,96,144
4940,0a,1984,2080,2024
4941,ab,224,304,320
4942,bu,48,120,128
4943,un,272,344,344
4944,nd,280,360,352
4945,da,112,208,192
4946,an,24,96,120
4947,nc,40,120,112
4948,ce,96,208,176
4949,en,200,264,312
4950,no,88,152,152
4951,on,112,184,176
4952,n0,232,320,304
4953,0c,2424,2544,2512
4954,0c,1192,1312,1232
4955,co,0,48,120
4956,on,88,136,136
4957,ns,256,352,304
4958,se,136,264,232
4959,er,168,279,296
4960,ve,136,240,240
4961,ed,416,520,520
4962,dm,352,416,456
4963,mi,96,200,160
4964,ir,120,272,224
4965,rn,-24,32,128
4966,na,72,216,128
4967,as,184,288,328
4968,sm,192,256,296
4969,ma,32,120,96
4970,ay,80,144,168
4971,yb,360,424,424
4972,be,96,184,160
4973,en,176,248,264
4974,ne,48,144,120
4975,ew,272,360,368
4976,wl,176,248,264
4977,ly,112,168,184
4978,ye,400,471,456
4979,ev,249,312,320
4980,vo,80,152,143
4981,ol,105,176,177
4982,lv,280,352,351
4983,ve,72,160,144
4984,ed,120,224,208
4985,da,120,200,224
4986,an,1,64,81
4987,nd,56,160,119
4988,db,128,192,232
4989,be,105,209,169
4990,ei,135,199,239
4991,im,104,185,168
4992,mp,87,143,168
4993,po,80,160,136
4994,or,81,176,161
4995,rt,96,152,191
4996,ta,88,184,144
4997,an,40,112,136
4998,nt,240,320,312
4999,to,296,385,376
5000,to,40,129,112
5001,os,135,239,224
5002,sp,32,96,136
5003,pe,48,120,112
5004,ec,136,248,208
5005,ci,0,56,112
5006,if,64,160,120
5007,fi,0,56,96
5008,ic,136,233,192
5009,cs,159,271,256
5010,sp,32,104,144
5011,pe,48,128,120
5012,ec,240,360,320
5013,ci,16,72,136
5014,ie,144,264,200
5015,es,208,305,328
5016,st,424,544,521
5017,th,120,176,240
5018,he,160,272,216
5019,es,144,224,256
5020,se,80,176,160
5021,el,168,232,264
5022,lo,88,152,152
5023,ow,48,128,112
5024,w0,72,120,152
5025,0a,440,544,488
5026,ab,296,384,400
5027,bu,24,88,112
5028,un,176,224,240
5029,nd,136,224,184
5030,da,80,176,168
5031,an,40,104,136
5032,nc,40,128,104
5033,ce,104,184,192
5034,em,176,224,256
5035,mi,88,152,136
5036,ir,120,248,184
5037,rn,0,56,128
5038,na,40,176,96
5039,as,200,296,336
5040,sa,185,280,281
5041,al,24,88,119
5042,ls,57,168,121
5043,so,0,88,111
5044,om,584,648,672
5045,ma,72,168,136
5046,ay,40,104,136
5047,yb,208,272,272
5048,be,104,200,168
5049,eo,464,520,560
5050,ob,256,352,312
5051,bs,184,256,280
5052,se,112,232,184
5053,er,224,312,344
5054,rv,160,264,248
5055,ve,96,184,200
5056,ed,120,240,208
5057,di,128,184,248
5058,in,104,176,160
5059,nh,296,344,368
5060,hi,96,183,144
5061,ig,73,169,160
5062,gh,40,104,136
5063,he,64,167,128
5064,er,88,193,191
5065,rq,224,335,329
5066,qu,40,96,151
5067,ua,296,400,352
5068,an,128,184,232
5069,nl,224,296,280
5070,li,96,160,168
5071,it,480,568,544
5072,ti,1056,1128,1144
5073,ie,120,200,192
5074,es,128,224,208
5075,sa,169,256,265
5076,am,24,112,111
5077,mo,161,272,249
5078,on,192,256,303
5079,ng,112,200,176
5080,gs,136,264,224
5081,so,-40,24,88
5082,om,88,160,152
5083,me,248,360,320
5084,es,304,400,416
5085,sp,72,120,168
5086,pe,56,104,104
5087,ec,169,273,217
5088,ci,0,64,104
5089,if,112,256,176
5090,fi,0,64,144
5091,ic,120,200,184
5092,ct,184,272,264
5093,ti,32,83,120
5094,is,61,125,112
5095,su,200,256,264
5096,su,16,72,120
5097,ue,40,136,96
5098,es,128,208,224
5099,sw,152,256,232
5100,wh,0,56,104
5101,he,24,128,80
5102,er,16,104,120
5103,re,88,192,176
5104,et,88,192,192
5105,th,1,64,105
5106,he,48,160,111
5107,ey,88,152,200
5108,ya,232,320,296
5109,ar,40,120,128
5110,re,80,184,160
5111,ef,120,192,224
5112,fu,24,80,96
5113,un,120,184,176
5114,nt,264,384,328
5115,ti,0,120,120
5116,io,0,40,120
5117,on,88,152,128
5118,na,88,144,152
5119,al,88,144,144
5120,ly,280,328,336
5121,ly,120,168,208
5122,yi,248,296,296
5123,im,96,184,144
5124,mp,80,144,168
5125,po,80,144,144
5126,or,24,96,88
5127,rt,96,152,168
5128,ta,88,192,144
5129,an,0,80,104
5130,nt,64,144,144
5131,wh,0,97,128
5132,ha,47,167,144
5133,at,0,96,120
5134,ts,344,448,440
5135,sh,-88,32,16
5136,ho,0,120,120
5137,ou,-40,48,80
5138,ul,64,128,152
5139,ld,0,104,64
5140,di,193,321,297
5141,ir,136,264,264
5142,re,-56,56,72
5143,ec,560,664,672
5144,co,0,92,104
5145,or,28,124,120
5146,rd,96,200,192
5147,dt,168,272,272
5148,to,16,104,120
5149,od,128,280,216
5150,da,-48,88,104
5151,ay,-24,72,112
5152,yt,1840,1936,1936
5153,th,1,96,97
5154,he,0,96,95
5155,er,-24,144,72
5156,re,-64,80,104
5157,ew,3376,3464,3520
5158,we,168,256,256
5159,el,88,176,176
5160,li,2064,2192,2152
5161,li,880,1008,936
5162,li,752,880,808
5163,ip,152,224,280
5164,pr,120,224,192
5165,ro,0,80,104
5166,ob,88,191,168
5167,ba,136,265,239
5168,ab,0,104,129
5169,bl,104,215,208
5170,ly,105,241,216
5171,yw,223,311,359
5172,wi,-16,56,72
5173,il,88,168,160
5174,lb,273,361,353
5175,lb,129,217,225
5176,be,0,87,88
5177,eg,121,201,208
5178,gr,120,280,200
5179,ra,-57,55,103
5180,ad,96,200,208
5181,du,32,120,136
5182,ua,81,184,169
5183,at,1,144,104
5184,te,-40,65,103
5185,ed,151,215,256
5186,dn,489,584,553
5187,ne,1,64,96
5188,ex,137,208,200
5189,xt,96,201,167
5190,ty,367,463,472
5191,ye,24,200,120
5192,ea,-96,1,80
5193,ar,-49,103,48
5194,rh,777,906,929
5195,ho,-17,95,112
5196,op,176,224,288
5197,pe,192,256,240
5198,ef,112,192,176
5199,fu,32,112,112
5200,ul,88,160,168
5201,ly,240,336,312
5202,ly,112,208,176
5203,yi,784,864,880
5204,it,-48,48,32
5205,ti,1768,1872,1864
5206,ti,976,1080,1056
5207,ih,2344,2432,2448
5208,ih,1232,1320,1344
5209,ha,-24,80,64
5210,av,96,224,200
5211,ve,-56,48,72
5212,ed,1064,1136,1168
5213,dt,1880,2024,1952
5214,th,-32,93,112
5215,ho,1,123,126
5216,ou,-32,56,90
5217,ug,64,152,152
5218,gh,0,88,88
5219,ht,0,112,88
5220,ti,296,400,408
5221,it,0,96,104
5222,tw,184,256,280
5223,wt,424,528,496
5224,th,32,128,136
5225,hr,61,136,157
5226,ro,0,112,75
5227,ou,-24,64,88
5228,ug,87,184,175
5229,gh,0,87,97
5230,ht,40,145,127
5231,tw,591,680,696
5232,wh,0,95,89
5233,ha,48,184,143
5234,at,-31,80,105
5235,ts,368,472,479
5236,sh,-56,56,48
5237,ho,-24,96,88
5238,ou,-32,72,88
5239,ul,56,120,160
5240,ld,-62,32,2
5241,di,240,344,334
5242,id,984,1072,1088
5243,do,-40,80,48
5244,oa,168,272,288
5245,af,80,168,184
5246,ft,145,264,233
5247,te,24,160,143
5248,er,-32,88,104
5249,rg,281,369,401
5250,gr,132,256,220
5251,ra,-56,48,68
5252,ad,176,320,280
5253,da,64,144,208
5254,au,512,594,592
5255,ua,46,142,128
5256,at,0,122,96
5257,ti,-18,150,104
5258,io,-96,32,72
5259,on,-32,40,96
5260,na,2472,2561,2544
5261,at,119,199,208
5262,th,200,288,280
5263,th,-32,56,88
5264,he,24,144,112
5265,eb,312,384,432
5266,be,-24,64,48
5267,eg,96,208,184
5268,gi,0,72,112
5269,in,576,640,648
5270,ni,240,352,304
5271,ni,72,184,152
5272,in,-24,64,88
5273,ng,-16,80,72
5274,go,88,176,184
5275,of,0,112,88
5276,fm,176,248,288
5277,my,144,272,216
5278,yp,168,264,296
5279,ph,1952,2056,2048
5280,ph,224,328,320
5281,hd,1432,1560,1536
5282,hd,440,568,528
5283,ds,223,312,351
5284,st,23,120,112
5285,tu,0,87,97
5286,ud,18,113,105
5287,dy,40,103,135
5288,yi,569,689,632
5289,ir,120,248,240
5290,re,-73,71,55
5291,ea,-16,41,128
5292,al,0,63,57
5293,ly,232,360,295
5294,ly,40,168,152
5295,yw,56,169,184
5296,wa,-25,80,88
5297,an,-40,55,65
5298,nt,30,121,125
5299,to,151,263,242
5300,to,-48,64,72
5301,ob,128,209,240
5302,be,0,104,81
5303,ea,135,272,239
5304,ap,839,927,976
5305,pr,32,152,120
5306,ro,1,96,121
5307,of,257,328,352
5308,fe,80,168,151
5309,es,120,184,208
5310,so,224,313,288
5311,so,40,129,128
5312,or,0,104,89
5313,ri,1544,1672,1648
5314,it,240,344,368
5315,to,24,88,128
5316,od,440,560,504
5317,do,1,80,121
5318,pn,960,160,984
5319,on,944,1000,94
5320,nt,496,600,552
5321,th,144,240,248
5322,hi,320,376,416
5323,it,440,576,496
5324,th,24,120,160
5325,hi,-40,48,56
5326,in,88,200,176
5327,nk,-24,120,88
5328,kt,608,742,752
5329,th,-22,82,112
5330,ha,0,120,104
5331,at,-64,80,56
5332,ti,320,424,464
5333,is,0,112,104
5334,sa,1072,1168,1184
