,digraph,inter-key,uut,ddt
45244,el,64,136,184
45245,la,48,144,120
45246,ab,192,264,288
45247,be,48,168,120
45248,ed,88,184,208
45249,dp,48,144,144
45250,pa,48,144,144
45251,as,168,240,264
45252,ss,64,136,136
45253,sw,120,240,192
45254,wo,-24,72,96
45255,or,168,240,264
45256,rd,88,208,160
45257,el,88,160,208
45258,la,24,144,96
45259,ab,120,192,240
45260,be,2,96,74
45261,ed,98,185,192
45262,el,88,160,184
45263,la,48,168,120
45264,ab,96,168,216
45265,be,24,120,96
45266,ed,96,208,192
45267,dp,72,144,184
45268,pa,48,168,120
45269,as,144,216,264
45270,ss,64,160,136
45271,sw,144,264,240
45272,wo,24,120,144
45273,or,96,168,192
45274,rd,64,184,136
45275,el,57,144,168
45276,la,35,179,122
45277,ab,40,158,184
45278,be,2,86,120
45279,ed,94,222,178
45280,el,40,120,143
45281,la,27,151,107
45282,ab,76,178,200
45283,be,118,254,220
45284,ed,398,548,534
45285,dp,73,169,223
45286,pa,98,194,194
45287,as,159,230,255
45288,ss,94,165,165
45289,sw,135,261,206
45290,wo,42,129,168
45291,or,101,204,188
45292,rd,118,221,221
45293,el,56,160,183
45294,la,59,211,163
45295,ab,95,229,247
45296,be,1,119,135
45297,ed,94,213,212
45298,el,33,128,152
45299,la,27,138,122
45300,ab,153,264,264
45301,be,38,157,149
45302,ed,119,230,238
45303,dp,107,223,218
45304,pa,68,195,184
45305,as,238,317,365
45306,ss,87,182,166
45307,sw,182,301,277
45308,wo,17,113,136
45309,or,68,196,164
45310,rd,109,237,237
45311,el,-8,111,136
45312,la,2,115,121
45313,ab,88,206,201
45314,be,2,95,120
45315,ed,110,229,203
45316,el,41,136,168
45317,la,27,155,122
45318,ab,64,183,192
45319,be,-25,77,94
45320,ed,87,206,189
45321,dp,400,503,519
45322,pa,91,226,194
45323,as,135,198,270
45324,ss,79,158,142
45325,sw,174,324,253
45326,wo,-9,58,141
45327,or,133,270,200
45328,rd,100,203,237
45329,el,23,95,143
45330,la,48,194,120
45331,ab,47,118,193
45332,be,64,161,135
45333,ed,96,192,193
45334,el,48,145,103
45335,la,23,143,120
45336,ab,121,216,241
45337,be,16,112,111
45338,ed,97,192,193
45339,dp,97,192,192
45340,pa,3,97,98
45341,as,159,232,253
45342,ss,72,168,145
45343,sw,119,264,215
45344,wo,-25,48,120
45345,or,111,208,184
45346,rd,96,215,193
45347,el,48,144,120
45348,la,24,120,120
45349,ab,123,168,219
45350,be,24,122,69
45351,ed,86,182,184
45352,el,112,184,208
45353,la,72,168,144
45354,ab,120,192,216
45355,be,24,120,96
45356,ed,96,184,192
45357,dp,120,192,208
45358,pa,48,168,120
45359,as,216,288,336
45360,ss,88,184,160
45361,sw,144,240,240
45362,wo,23,96,119
45363,or,112,184,185
45364,rd,96,216,168
45365,el,48,120,168
45366,la,48,136,120
45367,ab,48,120,136
45368,be,48,120,120
45369,ed,96,192,168
45370,el,48,120,168
45371,la,24,120,96
45372,ab,72,144,168
45373,be,40,112,112
45374,ed,96,216,168
45375,dp,24,96,144
45376,pa,24,120,96
45377,as,96,160,192
45378,ss,72,168,136
45379,sw,96,192,192
45380,wo,1,96,97
45381,or,96,168,191
45382,rd,88,160,160
45383,el,48,144,168
45384,la,47,144,143
45385,ab,88,160,185
45386,be,24,120,96
45387,ed,96,216,192
45388,el,97,168,216
45389,la,24,112,95
45390,ab,120,193,208
45391,be,47,143,120
45392,ed,97,216,193
45393,dp,48,136,167
45394,pa,24,120,112
45395,as,169,216,265
45396,ss,97,168,144
45397,sw,161,256,232
45398,wo,2,72,97
45399,or,121,217,191
45400,rd,95,167,191
45401,el,24,120,135
45402,la,48,168,144
45403,ab,72,121,192
45404,be,47,144,96
45405,ed,87,207,184
45406,el,1,96,121
45407,la,1,120,96
45408,ab,96,168,215
45409,be,1,96,73
45410,ed,88,184,183
45411,dp,96,168,192
45412,pa,24,96,96
45413,as,144,216,216
45414,ss,40,112,112
45415,sw,120,216,192
45416,wo,24,96,120
45417,or,96,192,168
45418,rd,112,208,208
45419,el,96,184,191
45420,la,48,168,136
45421,ab,72,144,192
45422,be,72,144,144
45423,ed,96,192,168
45424,el,96,168,192
45425,la,48,136,120
45426,ab,97,168,185
45427,be,73,168,144
45428,ed,120,192,215
45429,dp,112,184,184
45430,pa,48,120,120
45431,as,144,216,216
45432,ss,72,168,144
45433,sw,112,208,208
45434,wo,24,96,120
45435,or,120,216,192
45436,rd,121,216,217
45437,el,16,88,112
45438,la,72,192,144
45439,ab,71,144,191
45440,be,72,168,145
45441,ed,111,184,207
45442,el,47,119,136
45443,la,72,168,144
45444,ab,72,144,168
45445,be,72,168,144
45446,ed,112,185,208
45447,dp,96,167,169
45448,pa,24,144,95
45449,as,168,241,288
45450,ss,87,183,160
45451,sw,120,241,216
45452,wo,1,95,122
45453,or,72,161,166
45454,rd,121,215,210
45455,el,-8,95,120
45456,la,52,187,155
45457,ab,79,191,214
45458,be,38,125,150
45459,ed,102,222,189
45460,el,48,183,160
45461,la,27,155,162
45462,ab,112,254,240
45463,be,1,94,143
45464,ed,118,222,211
45465,dp,169,271,273
45466,pa,43,155,145
45467,as,190,253,302
45468,ss,95,182,158
45469,sw,166,262,253
45470,wo,97,176,193
45471,or,125,236,204
45472,rd,126,229,237
45473,el,-8,71,160
45474,la,35,162,114
45475,ab,65,183,192
45476,be,1,86,119
45477,ed,86,206,171
45478,el,16,111,136
45479,la,29,147,124
45480,ab,80,183,198
45481,be,22,117,125
45482,ed,111,222,206
45483,dp,65,184,176
45484,pa,35,162,154
45485,as,143,215,270
45486,ss,78,149,150
45487,sw,134,262,205
45488,wo,18,104,146
45489,or,109,236,195
45490,rd,149,261,276
45491,el,72,144,192
45492,la,24,144,96
45493,ab,64,112,184
45494,be,48,120,96
45495,ed,72,168,144
45496,el,24,96,120
45497,la,40,136,112
45498,ab,48,120,144
45499,be,72,168,144
45500,ed,120,192,216
45501,dp,64,136,136
45502,pa,48,144,120
45503,as,144,216,240
45504,ss,72,144,144
45505,sw,112,208,184
45506,wo,3,72,99
45507,or,96,192,165
45508,rd,96,192,192
45509,el,72,120,192
45510,la,328,472,376
45511,ab,24,72,168
45512,be,99,168,147
45513,ed,168,264,237
45514,el,120,256,264
45515,la,96,240,232
45516,ab,49,120,193
45517,be,48,120,119
45518,ed,88,184,160
45519,dp,144,216,240
45520,pa,48,144,120
45521,as,144,217,240
45522,ss,87,159,160
45523,sw,120,240,192
45524,wo,1,72,121
45525,or,120,216,191
45526,rd,88,184,184
45527,el,57,140,144
45528,la,48,156,131
45529,ab,75,154,183
45530,be,57,144,136
45531,ed,92,192,179
45532,el,35,123,148
45533,la,44,156,132
45534,ab,62,145,174
45535,be,57,135,140
45536,ed,98,202,176
45537,dp,136,218,240
45538,pa,36,121,118
45539,as,172,241,257
45540,ss,89,171,158
45541,sw,111,219,193
45542,wo,17,86,125
45543,or,97,179,166
45544,rd,110,197,192
45545,el,41,112,152
45546,la,59,186,130
45547,ab,40,128,167
45548,be,53,141,141
45549,ed,94,205,182
45550,el,57,144,152
45551,la,44,163,131
45552,ab,71,151,190
45553,be,70,173,150
45554,ed,111,230,214
45555,dp,40,120,159
45556,pa,96,194,176
45557,as,143,206,241
45558,ss,87,166,150
45559,sw,157,286,236
45560,wo,-11,48,118
45561,or,140,252,199
45562,rd,118,213,230
45563,el,22,113,131
45564,la,27,171,118
45565,ab,66,140,210
45566,be,44,143,118
45567,ed,89,206,188
45568,el,106,183,206
45569,la,53,171,130
45570,ab,79,158,197
45571,be,53,144,132
45572,ed,114,200,205
45573,dp,80,162,166
45574,pa,48,143,130
45575,as,159,232,254
45576,ss,66,136,139
45577,sw,123,267,193
45578,wo,36,118,180
45579,or,75,165,157
45580,rd,115,224,205
45581,el,72,168,168
45582,la,16,112,112
45583,ab,120,192,216
45584,be,24,120,96
45585,ed,96,192,192
45586,el,73,160,168
45587,la,24,120,111
45588,ab,96,168,192
45589,be,48,120,120
45590,ed,145,405,217
45591,dp,2,12,262
45592,pa,80,151,90
45593,as,289,361,360
45594,ss,63,159,135
45595,sw,120,216,216
45596,wo,193,264,289
45597,or,89,160,160
45598,rd,96,217,167
45599,el,72,144,191
45600,la,48,168,120
45601,ab,64,136,184
45602,be,48,120,120
45603,ed,96,216,168
45604,el,96,168,192
45605,la,24,120,96
45606,ab,96,184,192
45607,be,48,168,136
45608,ed,264,384,384
45609,dp,64,136,184
45610,pa,97,193,169
45611,as,120,191,216
45612,ss,72,168,143
45613,sw,136,232,232
45614,wo,23,96,119
45615,or,96,168,169
45616,rd,120,216,192
45617,el,48,120,167
45618,la,47,168,119
45619,ab,96,168,217
45620,be,23,96,95
45621,ed,112,208,185
45622,el,48,144,168
45623,la,0,120,96
45624,ab,96,168,216
45625,be,15,112,87
45626,ed,120,216,217
45627,dp,72,143,168
45628,pa,24,120,95
45629,as,161,232,257
45630,ss,97,168,168
45631,sw,145,264,216
45632,wo,-23,48,96
45633,or,113,257,184
45634,rd,120,216,264
45635,el,23,96,143
45636,la,72,184,145
45637,ab,96,168,208
45638,be,23,120,95
45639,ed,96,192,193
45640,el,48,121,143
45641,la,23,135,96
45642,ab,73,144,185
45643,be,49,120,120
45644,ed,145,216,216
45645,dp,97,168,168
45646,pa,1,88,72
45647,as,169,241,256
45648,ss,71,168,143
45649,sw,144,256,241
45650,wo,-24,47,88
45651,or,121,241,192
45652,rd,120,264,240
45653,el,24,120,167
45654,la,19,163,115
45655,ab,80,183,224
45656,be,22,117,125
45657,ed,102,214,197
45658,el,32,135,175
45659,la,35,163,138
45660,ab,112,231,240
45661,be,38,142,157
45662,ed,101,237,205
45663,dp,104,208,240
45664,pa,51,162,155
45665,as,143,206,254
45666,ss,78,166,141
45667,sw,165,310,253
45668,wo,-8,72,137
45669,or,148,260,228
45670,rd,117,228,229
45671,el,96,160,192
45672,la,48,144,112
45673,ab,96,168,192
45674,be,23,120,95
45675,ed,71,192,168
45676,el,192,288,336
45677,la,64,160,160
45678,ab,72,144,168
45679,be,23,120,95
45680,ed,96,191,193
45681,dp,24,89,119
45682,pa,24,120,89
45683,as,120,192,216
45684,ss,72,144,144
45685,sw,120,215,192
45686,wo,-31,65,64
45687,or,120,264,216
45688,rd,120,239,264
45689,el,24,96,144
45690,la,24,144,96
45691,ab,72,120,192
45692,be,24,96,72
45693,ed,88,184,160
45694,el,24,96,144
45695,la,64,184,136
45696,ab,48,120,168
45697,be,72,144,144
45698,ed,120,216,192
45699,dp,64,160,160
45700,pa,48,144,144
45701,as,144,216,240
45702,ss,96,168,168
45703,sw,160,280,232
45704,wo,72,120,192
45705,or,120,240,168
45706,rd,112,208,232
45707,el,24,96,144
45708,la,24,120,96
45709,ab,88,136,184
45710,be,24,120,72
45711,ed,72,168,168
45712,el,24,96,120
45713,la,24,144,96
45714,ab,72,144,192
45715,be,16,112,88
45716,ed,96,192,192
45717,dp,48,120,144
45718,pa,48,144,120
45719,as,160,232,256
45720,ss,72,168,144
45721,sw,144,264,240
45722,wo,24,96,144
45723,or,112,208,184
45724,rd,97,192,193
45725,el,120,192,240
45726,la,24,136,96
45727,ab,72,145,184
45728,be,24,95,97
45729,ed,96,192,167
45730,el,48,120,144
45731,la,48,168,120
45732,ab,40,112,160
45733,be,48,144,120
45734,ed,96,192,192
45735,dp,72,144,168
45736,pa,48,136,120
45737,as,120,220,208
45738,ss,68,140,168
45739,sw,144,264,216
45740,wo,1,64,121
45741,or,96,168,159
45742,rd,120,192,192
45743,el,48,119,168
45744,la,48,144,119
45745,ab,96,144,192
45746,be,48,144,96
45747,ed,113,185,209
45748,el,96,168,167
45749,la,48,144,120
45750,ab,72,144,168
45751,be,48,120,120
45752,ed,112,184,184
45753,dp,120,192,192
45754,pa,24,120,96
45755,as,144,232,240
45756,ss,96,168,184
45757,sw,120,240,192
45758,wo,-24,48,96
45759,or,144,216,216
45760,rd,112,232,184
45761,el,1,88,121
45762,la,48,192,135
45763,ab,72,144,216
45764,be,23,119,95
45765,ed,97,217,193
45766,el,46,135,143
45767,la,47,168,136
45768,ab,71,143,192
45769,be,48,144,120
45770,ed,96,217,192
45771,dp,160,232,281
45772,pa,47,167,119
45773,as,168,241,288
45774,ss,88,184,161
45775,sw,168,287,264
45776,wo,169,240,288
45777,or,113,208,184
45778,rd,121,217,216
45779,el,24,96,144
45780,la,40,160,112
45781,ab,48,120,168
45782,be,24,96,96
45783,ed,96,192,168
45784,el,72,144,192
45785,la,24,120,96
45786,ab,112,184,208
45787,be,48,144,120
45788,ed,96,216,192
45789,dp,24,96,144
45790,pa,64,136,136
45791,as,168,240,240
45792,ss,72,144,144
45793,sw,120,216,192
45794,wo,1,88,97
45795,or,72,168,159
45796,rd,72,192,168
45797,el,24,120,168
45798,la,40,160,136
45799,ab,48,120,168
45800,be,48,144,120
45801,ed,96,192,192
45802,el,72,144,168
45803,la,40,136,112
45804,ab,72,168,168
45805,be,1,96,97
45806,ed,120,216,215
45807,dp,72,144,168
45808,pa,40,160,112
45809,as,144,240,264
45810,ss,72,168,168
45811,sw,136,256,232
45812,wo,24,120,144
45813,or,72,168,168
45814,rd,96,192,192
45815,el,-24,73,95
45816,la,72,184,169
45817,ab,1,134,113
45818,be,10,105,143
45819,ed,73,170,168
45820,el,48,120,168
45821,la,48,168,120
45822,ab,72,137,192
45823,be,71,168,136
45824,ed,95,215,192
45825,dp,72,168,192
45826,pa,1,96,97
45827,as,184,256,279
45828,ss,96,192,168
45829,sw,144,264,240
45830,wo,40,112,160
45831,or,96,193,168
45832,rd,96,215,193
45833,el,64,160,160
45834,la,24,144,120
45835,ab,96,168,216
45836,be,24,120,96
45837,ed,88,184,184
45838,el,48,112,144
45839,la,72,192,136
45840,ab,96,192,216
45841,be,24,120,120
45842,ed,96,184,192
45843,dp,120,240,208
45844,pa,1,120,121
45845,as,120,192,239
45846,ss,64,136,136
45847,sw,144,264,216
45848,wo,96,216,216
45849,or,72,144,192
45850,rd,112,280,184
45851,el,24,96,144
45852,la,48,168,120
45853,ab,39,112,159
45854,be,24,120,97
45855,ed,48,192,144
45856,el,1,74,120
45857,la,87,206,160
45858,ab,48,97,167
45859,be,48,143,97
45860,ed,97,241,192
45861,dp,136,232,280
45862,pa,0,95,96
45863,as,145,216,240
45864,ss,73,144,144
45865,sw,137,232,208
45866,wo,1,73,96
45867,or,96,191,168
45868,rd,97,217,192
45869,el,72,168,192
45870,la,1,120,97
45871,ab,120,216,239
45872,be,40,136,136
45873,ed,96,192,192
45874,el,24,120,168
45875,la,24,136,120
45876,ab,96,192,208
45877,be,1,96,97
45878,ed,96,216,191
45879,dp,88,184,208
45880,pa,24,120,120
45881,as,192,264,288
45882,ss,96,192,168
45883,sw,136,256,232
45884,wo,24,96,144
45885,or,96,192,168
45886,rd,96,192,192
45887,el,24,120,151
45888,la,27,163,123
45889,ab,103,222,239
45890,be,22,118,141
45891,ed,110,213,206
45892,el,63,166,175
45893,la,19,155,122
45894,ab,111,223,247
45895,be,54,142,166
45896,ed,134,237,222
45897,dp,73,168,176
45898,pa,27,130,122
45899,as,175,231,278
45900,ss,94,173,150
45901,sw,150,286,229
45902,wo,40,120,176
45903,or,124,228,204
45904,rd,125,213,229
45905,el,49,120,168
45906,la,25,145,96
45907,ab,63,136,183
45908,be,23,120,96
45909,ed,120,216,217
45910,el,97,168,216
45911,la,24,160,95
45912,ab,48,120,184
45913,be,24,120,96
45914,ed,72,168,168
45915,dp,72,145,168
45916,pa,15,112,88
45917,as,95,191,192
45918,ss,72,168,168
45919,sw,168,264,264
45920,wo,16,88,112
45921,or,96,168,168
45922,rd,96,216,168
45923,el,48,144,192
45924,la,24,144,120
45925,ab,64,136,184
45926,be,24,120,96
45927,ed,96,192,192
45928,el,48,120,144
45929,la,48,168,120
45930,ab,40,112,160
45931,be,48,144,120
45932,ed,120,216,216
45933,dp,96,192,192
45934,pa,40,136,136
45935,as,168,240,264
45936,ss,72,168,144
45937,sw,120,216,216
45938,wo,40,112,136
45939,or,72,168,144
45940,rd,96,192,192
45941,el,40,112,160
45942,la,72,168,144
45943,ab,72,168,168
45944,be,24,120,120
45945,ed,112,232,208
45946,el,40,111,184
45947,la,73,193,144
45948,ab,96,168,216
45949,be,47,168,119
45950,ed,88,194,209
45951,dp,182,326,288
45952,pa,23,120,167
45953,as,160,208,257
45954,ss,96,168,144
45955,sw,120,264,192
45956,wo,1,96,145
45957,or,88,208,183
45958,rd,120,240,240
45959,sa,140,226,212
45960,au,72,137,158
45961,uv,112,185,177
45962,va,48,106,121
45963,ag,26,98,84
45964,ge,92,168,164
45965,eo,147,209,223
45966,ot,128,207,190
45967,mo,142,227,203
45968,ot,59,149,144
45969,t2,142,222,232
45970,2p,405,451,485
45971,pa,154,221,200
45972,as,156,201,223
45973,ss,99,203,144
45974,se,168,258,272
45975,sa,156,218,203
45976,au,94,172,156
45977,uv,125,203,203
45978,va,140,202,218
45979,ag,156,234,218
45980,ge,110,172,188
45981,eo,218,281,280
45982,ot,151,211,214
45983,mo,160,220,220
45984,ot,140,200,200
45985,t2,220,280,280
45986,2p,220,290,280
45987,pa,80,140,150
45988,as,170,230,230
45989,ss,120,210,180
45990,se,90,180,180
45991,sa,140,230,210
45992,au,30,90,120
45993,uv,110,190,170
45994,va,40,100,120
45995,ag,50,120,110
45996,ge,80,150,150
45997,eo,120,190,190
45998,ot,100,170,170
45999,mo,140,220,210
46000,ot,80,150,160
46001,t2,200,270,270
46002,2p,270,340,340
46003,pa,120,180,190
46004,as,160,220,220
46005,ss,120,187,180
46006,se,109,187,176
46007,sa,131,212,213
46008,au,32,112,113
46009,uv,103,182,183
46010,va,48,112,127
46011,ag,87,169,151
46012,ge,138,228,220
46013,eo,185,268,275
46014,ot,84,156,167
46015,mo,126,209,174
46016,ot,63,135,146
46017,t2,168,241,240
46018,2p,285,350,358
46019,pa,90,163,155
46020,as,167,197,240
46021,ss,111,222,141
46022,se,242,335,353
46023,sa,140,230,210
46024,au,40,110,130
46025,uv,108,202,178
46026,va,31,93,125
46027,ag,63,141,125
46028,ge,78,156,156
46029,eo,202,265,280
46030,ot,93,156,156
46031,mo,141,219,203
46032,ot,109,171,187
46033,t2,219,281,281
46034,2p,250,328,312
46035,pa,109,156,187
46036,as,165,205,212
46037,ss,130,200,170
46038,se,120,190,190
46039,sa,160,250,230
46040,au,60,120,150
46041,uv,110,180,170
46042,va,60,130,130
46043,ag,40,120,110
46044,ge,90,150,170
46045,eo,250,320,310
46046,ot,140,200,210
46047,mo,140,220,200
46048,ot,120,190,200
46049,t2,193,271,263
46050,2p,312,374,390
46051,pa,125,187,187
46052,as,156,219,218
46053,ss,109,171,172
46054,se,109,203,171
46055,sa,133,239,195
46056,au,-49,25,57
46057,uv,81,155,155
46058,va,37,114,111
46059,ag,26,106,103
46060,ge,94,186,174
46061,eo,72,151,164
46062,ot,49,115,128
46063,mo,121,213,212
46064,ot,37,105,129
46065,t2,173,221,241
46066,2p,234,312,282
46067,pa,71,133,149
46068,as,163,209,225
46069,ss,103,173,149
46070,se,101,227,171
46071,sa,133,235,196
46072,au,-20,47,82
46073,uv,90,162,157
46074,va,51,91,123
46075,ag,35,114,75
46076,ge,118,199,197
46077,eo,68,130,149
46078,ot,70,143,132
46079,mo,145,235,218
46080,ot,20,94,110
46081,t2,217,309,291
46082,2p,282,339,374
46083,pa,71,137,128
46084,as,161,219,227
46085,ss,92,189,150
46086,se,85,202,182
46087,sa,141,234,234
46088,au,16,78,109
46089,uv,109,187,171
46090,va,47,110,125
46091,ag,109,171,172
46092,ge,219,312,281
46093,eo,125,187,218
46094,ot,94,156,156
46095,mo,109,202,187
46096,ot,78,156,171
46097,t2,141,203,219
46098,2p,234,312,296
46099,pa,63,125,141
46100,as,140,203,202
46101,ss,93,171,156
46102,se,110,203,188
46103,sa,141,220,205
46104,au,17,82,96
46105,uv,95,161,160
46106,va,27,93,93
46107,ag,35,97,101
46108,ge,77,157,139
46109,eo,102,185,182
46110,ot,149,207,232
46111,mo,132,206,201
46112,ot,82,152,156
46113,t2,139,224,209
46114,2p,219,289,304
46115,pa,67,132,137
46116,as,150,205,215
46117,ss,98,158,153
46118,se,122,199,182
46119,sa,143,222,207
46120,au,31,108,110
46121,uv,115,198,192
46122,va,57,125,140
46123,ag,115,176,183
46124,ge,121,191,182
46125,eo,127,176,197
46126,ot,168,235,217
46127,mo,139,225,216
46128,ot,30,92,116
46129,t2,177,240,239
46130,2p,305,379,368
46131,pa,51,120,125
46132,as,152,202,221
46133,ss,95,178,145
46134,se,117,190,200
46135,sa,160,230,220
46136,au,-10,50,60
46137,uv,120,200,180
46138,va,20,80,100
46139,ag,50,130,110
46140,ge,60,110,140
46141,eo,182,245,232
46142,ot,93,156,156
46143,mo,162,223,225
46144,ot,119,168,180
46145,t2,252,334,301
46146,2p,225,298,307
46147,pa,89,141,162
46148,as,156,195,208
46149,ss,107,160,146
46150,se,116,180,169
46151,sa,137,218,211
46152,au,53,125,134
46153,uv,98,179,170
46154,va,25,102,106
46155,ag,31,104,108
46156,ge,74,150,147
46157,eo,38,127,114
46158,ot,88,159,177
46159,mo,123,211,207
46160,ot,67,136,155
46161,t2,414,466,483
46162,2p,212,289,264
46163,pa,45,103,122
46164,as,161,209,219
46165,ss,109,171,157
46166,se,117,181,179
46167,sa,141,234,203
46168,au,0,78,93
46169,uv,94,172,172
46170,va,62,140,140
46171,ag,63,141,141
46172,ge,93,203,171
46173,eo,78,140,188
46174,ot,109,187,171
46175,mo,125,203,219
46176,ot,62,140,140
46177,t2,172,234,250
46178,2p,250,312,312
46179,pa,78,140,140
46180,as,141,203,203
46181,ss,109,187,171
46182,se,78,188,156
46183,sa,141,214,194
46184,au,12,90,85
46185,uv,114,194,192
46186,va,16,90,96
46187,ag,72,136,146
46188,ge,63,136,127
46189,eo,147,214,220
46190,ot,139,199,206
46191,mo,131,218,195
46192,ot,38,102,125
46193,t2,214,290,278
46194,2p,253,326,329
46195,pa,49,114,122
46196,as,139,192,204
46197,ss,93,177,146
46198,se,94,175,178
46199,sa,149,249,210
46200,au,21,84,121
46201,uv,94,176,157
46202,va,60,135,142
46203,ag,16,110,91
46204,ge,87,180,181
46205,eo,114,181,207
46206,ot,92,181,159
46207,mo,140,222,214
46208,ot,66,149,148
46209,t2,163,236,246
46210,2p,250,312,323
46211,pa,78,141,140
46212,as,156,203,219
46213,ss,93,156,140
46214,se,140,234,203
46215,sa,159,223,216
46216,au,30,106,94
46217,uv,117,188,193
46218,va,336,396,407
46219,ag,801,878,861
46220,ge,106,175,183
46221,eo,119,229,188
46222,ot,184,249,294
46223,mo,155,237,217
46224,ot,56,117,138
46225,t2,154,221,215
46226,2p,242,308,309
46227,pa,69,129,135
46228,as,164,214,224
46229,ss,92,183,142
46230,se,121,205,212
46231,sa,146,263,232
46232,au,8,80,125
46233,uv,85,163,157
46234,va,42,107,120
46235,ag,21,92,86
46236,ge,62,153,133
46237,eo,72,132,163
46238,ot,70,157,130
46239,mo,138,255,214
46240,ot,12,92,129
46241,t2,152,246,232
46242,2p,257,325,351
46243,pa,75,133,143
46244,as,159,210,217
46245,ss,98,199,149
46246,se,88,187,189
46247,sa,143,225,191
46248,au,18,82,100
46249,uv,119,206,183
46250,va,46,112,133
46251,ag,37,114,103
46252,ge,75,149,152
46253,eo,84,164,158
46254,ot,102,163,182
46255,mo,135,210,182
46256,ot,124,181,199
46257,t2,233,298,290
46258,2p,235,314,300
46259,pa,76,125,155
46260,as,158,193,207
46261,ss,103,176,138
46262,se,104,181,177
46263,sa,128,213,196
46264,au,52,127,137
46265,uv,102,182,177
46266,va,66,141,146
46267,ag,71,133,146
46268,ge,145,212,207
46269,eo,195,250,262
46270,ot,185,247,240
46271,mo,131,222,175
